GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,CookList(Cooked with -),StateSpace(Size),Actions(mcts),Actions(Player-1),Actions(Actions Played Description),Actions(Player-0),Actions(Player-3),Actions(Player-2),Actions(Size-mcts),Actions(Action Space Size),Actions(Actions Played),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-3),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2),GameScore(PlayerName-3)
-1370978650,StirFry18,0,ACTION_CHOSEN,0,0,4,2,GREEN_ONION-SOY_SAUCE-NOODLES-,22,"Cook with ids: 37, 39, 45,",,"Cook with: GREEN_ONION,SOY_SAUCE,NOODLES,","Cook with ids: 37, 39, 45,",,,2,2,"Cook with ids: 37, 39, 45,",0.0,mcts,0.0,0.0,0.0,0.0,0.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,1,0,4,2,,22,pass,,pass,pass,,,1,1,pass,5.0,mcts,0.0,1.25,5.0,0.0,0.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,2,0,4,2,,22,pass,,pass,pass,,,1,1,pass,5.0,mcts,0.0,1.25,5.0,0.0,0.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,3,1,4,2,,22,Discard Protein: 32,Discard Protein: 32,Discard: SHRIMP,,,,3,3,Discard Protein: 32,5.0,mcts,0.0,1.25,5.0,0.0,0.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,4,1,4,2,PORK-GINGER-GREEN_ONION-SOY_SAUCE-MUSHROOMS-NOODLES-,22,"Cook with ids: 33, 36, 37, 41, 44, 45,","Cook with ids: 33, 36, 37, 41, 44, 45,","Cook with: PORK,GINGER,GREEN_ONION,SOY_SAUCE,MUSHROOMS,NOODLES,",,,,3,3,"Cook with ids: 33, 36, 37, 41, 44, 45,",5.0,mcts,0.0,1.25,5.0,0.0,0.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,5,1,4,2,,22,pass,pass,pass,,,,1,1,pass,9.0,mcts,14.0,4.75,5.0,0.0,0.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,6,1,4,2,,22,pass,pass,pass,,,,1,1,pass,9.0,mcts,14.0,4.75,5.0,0.0,0.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,7,2,4,2,,22,Discard Ingretients: 45 and 47,,Discard: NOODLESand NOODLES,,,Discard Ingretients: 45 and 47,2,2,Discard Ingretients: 45 and 47,9.0,mcts,14.0,4.75,5.0,0.0,0.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,8,2,4,2,,22,Discard Protein: 34,,Discard: CHICKEN,,,Discard Protein: 34,3,3,Discard Protein: 34,9.0,mcts,14.0,4.75,5.0,0.0,0.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,9,2,4,2,PORK-GINGER-SOY_SAUCE-MUSHROOMS-NOODLES-,22,"Cook with ids: 33, 36, 41, 42, 46,",,"Cook with: PORK,GINGER,SOY_SAUCE,MUSHROOMS,NOODLES,",,,"Cook with ids: 33, 36, 41, 42, 46,",2,2,"Cook with ids: 33, 36, 41, 42, 46,",9.0,mcts,14.0,4.75,5.0,0.0,0.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,10,2,4,2,,22,pass,,pass,,,pass,1,1,pass,3.0,mcts,14.0,7.5,5.0,0.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,11,2,4,2,,22,pass,,pass,,,pass,1,1,pass,3.0,mcts,14.0,7.5,5.0,0.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,12,3,4,2,NOODLES-GINGER-GREEN_ONION-,22,"Cook with ids: 48, 36, 38,",,"Cook with: NOODLES,GINGER,GREEN_ONION,",,"Cook with ids: 48, 36, 38,",,3,3,"Cook with ids: 48, 36, 38,",3.0,mcts,14.0,7.5,5.0,0.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,13,3,4,2,,22,pass,,pass,,pass,,1,1,pass,3.0,mcts,14.0,9.0,5.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,14,3,4,2,,22,pass,,pass,,pass,,1,1,pass,3.0,mcts,14.0,9.0,5.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,15,4,4,2,,22,pass,,pass,pass,,,1,1,pass,3.0,mcts,14.0,9.0,5.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,16,4,4,2,,22,pass,,pass,pass,,,1,1,pass,3.0,mcts,14.0,9.0,5.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,17,5,4,2,,22,pass,pass,pass,,,,2,2,pass,3.0,mcts,14.0,9.0,5.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,18,5,4,2,,22,pass,pass,pass,,,,1,1,pass,3.0,mcts,14.0,9.0,5.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,19,6,4,2,,22,pass,,pass,,,pass,1,1,pass,3.0,mcts,14.0,9.0,5.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,20,6,4,2,,22,pass,,pass,,,pass,1,1,pass,3.0,mcts,14.0,9.0,5.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,21,7,4,2,,22,pass,,pass,,pass,,1,1,pass,3.0,mcts,14.0,9.0,5.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,22,7,4,2,,22,pass,,pass,,pass,,1,1,pass,3.0,mcts,14.0,9.0,5.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,23,8,4,2,,22,Discard Ingretients: 49 and 46,,Discard: NOODLESand NOODLES,Discard Ingretients: 49 and 46,,,2,2,Discard Ingretients: 49 and 46,3.0,mcts,14.0,9.0,5.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,24,8,4,2,GREEN_ONION-SOY_SAUCE-NOODLES-,22,"Cook with ids: 38, 41, 47,",,"Cook with: GREEN_ONION,SOY_SAUCE,NOODLES,","Cook with ids: 38, 41, 47,",,,2,2,"Cook with ids: 38, 41, 47,",3.0,mcts,14.0,9.0,5.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,25,8,4,2,,22,pass,,pass,pass,,,1,1,pass,3.0,mcts,14.0,10.25,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,26,8,4,2,,22,pass,,pass,pass,,,1,1,pass,3.0,mcts,14.0,10.25,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,27,9,4,2,,22,Discard Ingretients: 42 and 43,Discard Ingretients: 42 and 43,Discard: MUSHROOMSand MUSHROOMS,,,,2,2,Discard Ingretients: 42 and 43,3.0,mcts,14.0,10.25,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,28,9,4,2,,22,Discard Protein: 33,Discard Protein: 33,Discard: PORK,,,,2,2,Discard Protein: 33,3.0,mcts,14.0,10.25,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,29,9,4,2,CHICKEN-GINGER-SOY_SAUCE-NOODLES-,22,"Cook with ids: 34, 36, 39, 47,","Cook with ids: 34, 36, 39, 47,","Cook with: CHICKEN,GINGER,SOY_SAUCE,NOODLES,",,,,2,2,"Cook with ids: 34, 36, 39, 47,",3.0,mcts,14.0,10.25,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,30,9,4,2,,22,pass,pass,pass,,,,1,1,pass,10.0,mcts,21.0,12.0,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,31,9,4,2,,22,pass,pass,pass,,,,1,1,pass,10.0,mcts,21.0,12.0,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,32,10,4,2,,22,pass,,pass,,,pass,2,2,pass,10.0,mcts,21.0,12.0,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,33,10,4,2,,22,pass,,pass,,,pass,1,1,pass,10.0,mcts,21.0,12.0,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,34,11,4,2,,22,pass,,pass,,pass,,2,2,pass,10.0,mcts,21.0,12.0,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,35,11,4,2,,22,pass,,pass,,pass,,1,1,pass,10.0,mcts,21.0,12.0,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,36,12,4,2,,22,pass,,pass,pass,,,1,1,pass,10.0,mcts,21.0,12.0,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,37,12,4,2,,22,pass,,pass,pass,,,1,1,pass,10.0,mcts,21.0,12.0,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,38,13,4,2,,22,Discard Protein: 34,Discard Protein: 34,Discard: CHICKEN,,,,3,3,Discard Protein: 34,10.0,mcts,21.0,12.0,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,39,13,4,2,GREEN_ONION-SOY_SAUCE-NOODLES-,22,"Cook with ids: 38, 41, 47,","Cook with ids: 38, 41, 47,","Cook with: GREEN_ONION,SOY_SAUCE,NOODLES,",,,,3,3,"Cook with ids: 38, 41, 47,",10.0,mcts,21.0,12.0,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,40,13,4,2,,22,pass,pass,pass,,,,1,1,pass,15.0,mcts,26.0,13.25,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,41,13,4,2,,22,pass,pass,pass,,,,1,1,pass,15.0,mcts,26.0,13.25,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,42,14,4,2,SOY_SAUCE-MUSHROOMS-NOODLES-,22,"Cook with ids: 39, 43, 45,",,"Cook with: SOY_SAUCE,MUSHROOMS,NOODLES,",,,"Cook with ids: 39, 43, 45,",3,3,"Cook with ids: 39, 43, 45,",15.0,mcts,26.0,13.25,10.0,6.0,11.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,43,14,4,2,,22,pass,,pass,,,pass,1,1,pass,11.0,mcts,26.0,14.25,10.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,44,14,4,2,,22,pass,,pass,,,pass,1,1,pass,11.0,mcts,26.0,14.25,10.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,45,15,4,2,,22,pass,,pass,,pass,,2,2,pass,11.0,mcts,26.0,14.25,10.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,46,15,4,2,,22,Discard Protein: 35,,Discard: GINGER,,Discard Protein: 35,,4,4,Discard Protein: 35,11.0,mcts,26.0,14.25,10.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,47,15,4,2,,22,pass,,pass,,pass,,1,1,pass,11.0,mcts,26.0,14.25,10.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,48,16,4,2,,22,Discard Protein: 33,,Discard: PORK,Discard Protein: 33,,,2,2,Discard Protein: 33,11.0,mcts,26.0,14.25,10.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,49,16,4,2,SHRIMP-GINGER-MUSHROOMS-NOODLES-,22,"Cook with ids: 32, 36, 44, 47,",,"Cook with: SHRIMP,GINGER,MUSHROOMS,NOODLES,","Cook with ids: 32, 36, 44, 47,",,,2,2,"Cook with ids: 32, 36, 44, 47,",11.0,mcts,26.0,14.25,10.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,50,16,4,2,,22,pass,,pass,pass,,,1,1,pass,5.0,mcts,26.0,17.0,21.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,51,16,4,2,,22,pass,,pass,pass,,,1,1,pass,5.0,mcts,26.0,17.0,21.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,52,17,4,2,,22,Discard Protein: 32,Discard Protein: 32,Discard: SHRIMP,,,,2,2,Discard Protein: 32,5.0,mcts,26.0,17.0,21.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,53,17,4,2,NOODLES-GINGER-MUSHROOMS-,22,"Cook with ids: 48, 36, 42,","Cook with ids: 48, 36, 42,","Cook with: NOODLES,GINGER,MUSHROOMS,",,,,3,3,"Cook with ids: 48, 36, 42,",5.0,mcts,26.0,17.0,21.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,54,17,4,2,,22,pass,pass,pass,,,,2,2,pass,10.0,mcts,31.0,18.25,21.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,55,17,4,2,,22,pass,pass,pass,,,,1,1,pass,10.0,mcts,31.0,18.25,21.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,56,18,4,2,,22,pass,,pass,,,pass,1,1,pass,10.0,mcts,31.0,18.25,21.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,57,18,4,2,,22,pass,,pass,,,pass,1,1,pass,10.0,mcts,31.0,18.25,21.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,58,19,4,2,NOODLES-GINGER-GREEN_ONION-MUSHROOMS-,22,"Cook with ids: 49, 35, 37, 43,",,"Cook with: NOODLES,GINGER,GREEN_ONION,MUSHROOMS,",,"Cook with ids: 49, 35, 37, 43,",,2,2,"Cook with ids: 49, 35, 37, 43,",10.0,mcts,31.0,18.25,21.0,6.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,59,19,4,2,,22,pass,,pass,,pass,,1,1,pass,10.0,mcts,31.0,20.25,21.0,14.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,60,19,4,2,,22,pass,,pass,,pass,,1,1,pass,10.0,mcts,31.0,20.25,21.0,14.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,61,20,4,2,,22,pass,,pass,pass,,,1,1,pass,10.0,mcts,31.0,20.25,21.0,14.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,62,20,4,2,,22,pass,,pass,pass,,,1,1,pass,10.0,mcts,31.0,20.25,21.0,14.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,63,21,4,2,,22,Discard Ingretients: 45 and 46,Discard Ingretients: 45 and 46,Discard: NOODLESand NOODLES,,,,2,2,Discard Ingretients: 45 and 46,10.0,mcts,31.0,20.25,21.0,14.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,64,21,4,2,NOODLES-GREEN_ONION-SOY_SAUCE-,22,"Cook with ids: 49, 37, 41,","Cook with ids: 49, 37, 41,","Cook with: NOODLES,GREEN_ONION,SOY_SAUCE,",,,,2,2,"Cook with ids: 49, 37, 41,",10.0,mcts,31.0,20.25,21.0,14.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,65,21,4,2,,22,pass,pass,pass,,,,1,1,pass,15.0,mcts,36.0,21.5,21.0,14.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,66,21,4,2,,22,pass,pass,pass,,,,1,1,pass,15.0,mcts,36.0,21.5,21.0,14.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,67,22,4,2,GINGER-SOY_SAUCE-NOODLES-,22,"Cook with ids: 36, 40, 47,",,"Cook with: GINGER,SOY_SAUCE,NOODLES,",,,"Cook with ids: 36, 40, 47,",2,2,"Cook with ids: 36, 40, 47,",15.0,mcts,36.0,21.5,21.0,14.0,15.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,68,22,4,2,,22,pass,,pass,,,pass,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,69,22,4,2,,22,pass,,pass,,,pass,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,70,23,4,2,,22,pass,,pass,,pass,,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,71,23,4,2,,22,pass,,pass,,pass,,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,72,24,4,2,,22,pass,,pass,pass,,,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,73,24,4,2,,22,pass,,pass,pass,,,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,74,25,4,2,,22,pass,pass,pass,,,,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,75,25,4,2,,22,pass,pass,pass,,,,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,76,26,4,2,,22,pass,,pass,,,pass,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,77,26,4,2,,22,pass,,pass,,,pass,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,78,27,4,2,,22,pass,,pass,,pass,,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,79,27,4,2,,22,pass,,pass,,pass,,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,80,28,4,2,,22,pass,,pass,pass,,,2,2,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,81,28,4,2,,22,pass,,pass,pass,,,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,82,29,4,2,,22,pass,pass,pass,,,,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,83,29,4,2,,22,pass,pass,pass,,,,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,84,30,4,2,,22,pass,,pass,,,pass,2,2,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,85,30,4,2,,22,pass,,pass,,,pass,1,1,pass,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,86,31,4,2,,22,Discard Ingretients: 45 and 47,,Discard: NOODLESand NOODLES,,Discard Ingretients: 45 and 47,,2,2,Discard Ingretients: 45 and 47,15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,87,31,4,2,GREEN_ONION-SOY_SAUCE-MUSHROOMS-NOODLES-,22,"Cook with ids: 37, 40, 43, 46,",,"Cook with: GREEN_ONION,SOY_SAUCE,MUSHROOMS,NOODLES,",,"Cook with ids: 37, 40, 43, 46,",,2,2,"Cook with ids: 37, 40, 43, 46,",15.0,mcts,36.0,22.5,21.0,14.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,88,31,4,2,,22,pass,,pass,,pass,,1,1,pass,15.0,mcts,36.0,24.25,21.0,21.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,89,31,4,2,,22,pass,,pass,,pass,,1,1,pass,15.0,mcts,36.0,24.25,21.0,21.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,90,32,4,2,NOODLES-GREEN_ONION-MUSHROOMS-,22,"Cook with ids: 49, 38, 44,",,"Cook with: NOODLES,GREEN_ONION,MUSHROOMS,","Cook with ids: 49, 38, 44,",,,3,3,"Cook with ids: 49, 38, 44,",15.0,mcts,36.0,24.25,21.0,21.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,91,32,4,2,,22,pass,,pass,pass,,,1,1,pass,9.0,mcts,36.0,25.75,27.0,21.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,92,32,4,2,,22,pass,,pass,pass,,,1,1,pass,9.0,mcts,36.0,25.75,27.0,21.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,93,33,4,2,,22,pass,pass,pass,,,,1,1,pass,9.0,mcts,36.0,25.75,27.0,21.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,94,33,4,2,,22,Discard Protein: 35,Discard Protein: 35,Discard: GINGER,,,,4,4,Discard Protein: 35,9.0,mcts,36.0,25.75,27.0,21.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,95,33,4,2,,22,pass,pass,pass,,,,1,1,pass,9.0,mcts,36.0,25.75,27.0,21.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,96,34,4,2,,22,Discard Protein: 32,,Discard: SHRIMP,,,Discard Protein: 32,2,2,Discard Protein: 32,9.0,mcts,36.0,25.75,27.0,21.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,97,34,4,2,CHICKEN-GINGER-GREEN_ONION-SOY_SAUCE-NOODLES-,22,"Cook with ids: 34, 36, 37, 41, 45,",,"Cook with: CHICKEN,GINGER,GREEN_ONION,SOY_SAUCE,NOODLES,",,,"Cook with ids: 34, 36, 37, 41, 45,",3,3,"Cook with ids: 34, 36, 37, 41, 45,",9.0,mcts,36.0,25.75,27.0,21.0,19.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,98,34,4,2,,22,pass,,pass,,,pass,1,1,pass,7.0,mcts,36.0,28.25,27.0,21.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,99,34,4,2,,22,pass,,pass,,,pass,1,1,pass,7.0,mcts,36.0,28.25,27.0,21.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,100,35,4,2,,22,pass,,pass,,pass,,1,1,pass,7.0,mcts,36.0,28.25,27.0,21.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,101,35,4,2,,22,pass,,pass,,pass,,1,1,pass,7.0,mcts,36.0,28.25,27.0,21.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,102,36,4,2,,22,pass,,pass,pass,,,1,1,pass,7.0,mcts,36.0,28.25,27.0,21.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,103,36,4,2,,22,pass,,pass,pass,,,1,1,pass,7.0,mcts,36.0,28.25,27.0,21.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,104,37,4,2,,22,pass,pass,pass,,,,1,1,pass,7.0,mcts,36.0,28.25,27.0,21.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,105,37,4,2,,22,Discard Protein: 35,Discard Protein: 35,Discard: GINGER,,,,4,4,Discard Protein: 35,7.0,mcts,36.0,28.25,27.0,21.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,106,37,4,2,,22,pass,pass,pass,,,,1,1,pass,7.0,mcts,36.0,28.25,27.0,21.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,107,38,4,2,,22,pass,,pass,,,pass,1,1,pass,7.0,mcts,36.0,28.25,27.0,21.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,108,38,4,2,,22,pass,,pass,,,pass,1,1,pass,7.0,mcts,36.0,28.25,27.0,21.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,109,39,4,2,,22,Discard Protein: 34,,Discard: CHICKEN,,Discard Protein: 34,,2,2,Discard Protein: 34,7.0,mcts,36.0,28.25,27.0,21.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,110,39,4,2,GINGER-MUSHROOMS-NOODLES-,22,"Cook with ids: 36, 43, 47,",,"Cook with: GINGER,MUSHROOMS,NOODLES,",,"Cook with ids: 36, 43, 47,",,2,2,"Cook with ids: 36, 43, 47,",7.0,mcts,36.0,28.25,27.0,21.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,111,39,4,2,,22,pass,,pass,,pass,,1,1,pass,7.0,mcts,36.0,29.5,27.0,26.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,112,39,4,2,,22,pass,,pass,,pass,,1,1,pass,7.0,mcts,36.0,29.5,27.0,26.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,113,40,4,2,,22,pass,,pass,pass,,,2,2,pass,7.0,mcts,36.0,29.5,27.0,26.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,114,40,4,2,,22,pass,,pass,pass,,,1,1,pass,7.0,mcts,36.0,29.5,27.0,26.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,115,41,4,2,,22,Discard Ingretients: 37 and 38,Discard Ingretients: 37 and 38,Discard: GREEN_ONIONand GREEN_ONION,,,,2,2,Discard Ingretients: 37 and 38,7.0,mcts,36.0,29.5,27.0,26.0,29.0,mcts,mcts,mcts
-1370978650,StirFry18,0,ACTION_CHOSEN,116,41,4,2,,22,Discard Protein: 33,Discard Protein: 33,Discard: PORK,,,,3,3,Discard Protein: 33,7.0,mcts,36.0,29.5,27.0,26.0,29.0,mcts,mcts,mcts
